date,zone,lon,lat,wind_speed_knots,wave_height_m,sea_surface_temp_c,visibility_km,precipitation_mm
2024-06-29,Java Sea East,115,-5,20.2,1.72,28.0,10.0,8.9
2024-06-29,Celebes Sea,121,2,21.8,1.73,28.1,10.8,8.9
2024-06-29,Banda Sea,128,-5,12.2,1.18,28.9,12.3,4.6
2024-06-29,Arafura Sea,136,-7,17.2,1.59,28.8,14.0,0
2024-06-29,Indian Ocean South,100,-7,15.1,2.02,28.7,9.9,3.4
2024-06-30,Malacca Strait,101,3,16.0,1.92,28.0,10.2,18.1
2024-06-30,South China Sea,110,2,16.8,1.36,29.8,5.0,0
2024-06-30,Java Sea West,108,-6,19.0,1.68,29.8,7.7,3.9
2024-06-30,Java Sea East,115,-5,13.0,2.29,30.0,9.7,7.2
2024-06-30,Celebes Sea,121,2,12.2,1.34,27.8,15.2,2.2
2024-06-30,Banda Sea,128,-5,8.9,2.17,27.9,14.6,21.9
2024-06-30,Arafura Sea,136,-7,14.3,2.1,29.2,10.9,5.2
2024-06-30,Indian Ocean South,100,-7,15.8,1.88,27.7,9.9,4.8
2024-07-01,Malacca Strait,101,3,12.0,2.13,28.7,10.2,0.4
2024-07-01,South China Sea,110,2,14.4,1.47,28.3,11.8,7.7
2024-07-01,Java Sea West,108,-6,16.0,1.16,27.7,11.3,4.2
2024-07-01,Java Sea East,115,-5,11.9,1.86,28.7,8.3,14.4
2024-07-01,Celebes Sea,121,2,17.9,1.69,27.2,13.3,10.3
2024-07-01,Banda Sea,128,-5,10.8,2.18,27.7,12.1,11.6
2024-07-01,Arafura Sea,136,-7,12.8,1.81,27.7,7.3,8.9
2024-07-01,Indian Ocean South,100,-7,15.2,1.68,29.0,8.1,0.5
2024-07-02,Malacca Strait,101,3,15.8,1.98,28.3,8.6,17.9
2024-07-02,South China Sea,110,2,19.4,1.62,29.5,9.0,5.7
2024-07-02,Java Sea West,108,-6,10.7,1.81,26.4,9.1,13.9
2024-07-02,Java Sea East,115,-5,13.4,0.81,29.0,11.9,6.8
2024-07-02,Celebes Sea,121,2,10.6,1.95,28.7,11.5,0
2024-07-02,Banda Sea,128,-5,17.0,2.2,28.8,10.0,5.0
2024-07-02,Arafura Sea,136,-7,16.7,1.44,27.9,11.6,0
2024-07-02,Indian Ocean South,100,-7,5.2,1.8,29.3,12.1,0
2024-07-03,Malacca Strait,101,3,18.7,1.56,27.7,8.7,1.1
2024-07-03,South China Sea,110,2,18.4,2.29,28.2,7.5,6.0
2024-07-03,Java Sea West,108,-6,10.9,2.18,27.6,9.5,1.4
2024-07-03,Java Sea East,115,-5,17.3,1.68,28.3,12.5,5.5
2024-07-03,Celebes Sea,121,2,14.6,2.03,29.6,13.3,2.9
2024-07-03,Banda Sea,128,-5,18.4,1.44,29.4,7.2,4.9
2024-07-03,Arafura Sea,136,-7,19.6,1.76,27.4,9.5,0
2024-07-03,Indian Ocean South,100,-7,14.7,2.49,27.2,4.7,16.0
2024-07-04,Malacca Strait,101,3,10.9,1.65,28.3,14.7,0
2024-07-04,South China Sea,110,2,11.3,2.0,27.4,7.7,0
2024-07-04,Java Sea West,108,-6,13.0,2.17,26.4,13.1,1.3
2024-07-04,Java Sea East,115,-5,17.6,1.73,26.9,11.5,2.1
2024-07-04,Celebes Sea,121,2,15.5,2.01,28.4,14.4,15.2
2024-07-04,Banda Sea,128,-5,7.9,1.61,29.7,8.0,16.2
2024-07-04,Arafura Sea,136,-7,12.1,2.1,27.0,7.7,7.5
2024-07-04,Indian Ocean South,100,-7,15.1,0.86,26.8,6.3,0
2024-07-05,Malacca Strait,101,3,17.7,0.81,27.4,6.8,10.5
2024-07-05,South China Sea,110,2,11.5,0.73,28.6,4.3,5.4
2024-07-05,Java Sea West,108,-6,12.4,2.01,28.2,10.7,7.3
2024-07-05,Java Sea East,115,-5,15.2,1.63,29.1,9.6,8.8
2024-07-05,Celebes Sea,121,2,12.1,1.99,29.8,12.0,2.1
2024-07-05,Banda Sea,128,-5,21.0,0.7,26.3,4.8,0
2024-07-05,Arafura Sea,136,-7,15.8,1.76,28.8,12.6,10.8
2024-07-05,Indian Ocean South,100,-7,19.3,1.51,27.0,7.4,16.7
2024-07-06,Malacca Strait,101,3,12.0,1.07,28.7,11.6,0.9
2024-07-06,South China Sea,110,2,16.2,1.88,29.1,18.2,10.0
2024-07-06,Java Sea West,108,-6,15.8,1.72,28.2,12.2,2.9
2024-07-06,Java Sea East,115,-5,7.9,1.21,27.7,8.1,19.7
2024-07-06,Celebes Sea,121,2,21.7,1.4,29.2,4.2,1.6
2024-07-06,Banda Sea,128,-5,14.5,1.91,29.1,8.9,0
2024-07-06,Arafura Sea,136,-7,8.2,1.58,29.9,8.7,8.9
2024-07-06,Indian Ocean South,100,-7,14.6,1.66,26.9,9.9,0
2024-07-07,Malacca Strait,101,3,16.5,1.77,28.9,10.5,2.0
2024-07-07,South China Sea,110,2,15.3,1.46,28.6,10.1,11.6
2024-07-07,Java Sea West,108,-6,15.9,1.76,27.0,6.6,2.5
2024-07-07,Java Sea East,115,-5,17.5,1.45,28.9,14.9,0
2024-07-07,Celebes Sea,121,2,11.1,1.81,28.8,9.0,4.9
2024-07-07,Banda Sea,128,-5,14.8,1.74,26.8,15.3,21.6
2024-07-07,Arafura Sea,136,-7,13.9,2.22,29.3,15.2,22.2
2024-07-07,Indian Ocean South,100,-7,14.1,1.89,28.0,12.4,6.4
2024-07-08,Malacca Strait,101,3,16.0,2.15,28.4,4.0,5.5
2024-07-08,South China Sea,110,2,14.4,1.43,27.7,12.4,7.2
2024-07-08,Java Sea West,108,-6,18.8,1.61,29.6,15.8,0
2024-07-08,Java Sea East,115,-5,16.2,1.52,29.3,7.1,8.4
2024-07-08,Celebes Sea,121,2,17.0,1.99,27.6,9.2,0
2024-07-08,Banda Sea,128,-5,12.5,2.23,28.3,8.2,4.4
2024-07-08,Arafura Sea,136,-7,15.3,1.87,26.1,12.3,0
2024-07-08,Indian Ocean South,100,-7,9.8,1.38,27.6,7.9,0
2024-07-09,Malacca Strait,101,3,16.8,1.6,26.5,7.6,2.1
2024-07-09,South China Sea,110,2,10.2,1.45,27.9,13.4,3.1
2024-07-09,Java Sea West,108,-6,22.8,1.67,27.1,8.0,0.6
2024-07-09,Java Sea East,115,-5,12.6,1.14,29.5,13.0,13.1
2024-07-09,Celebes Sea,121,2,14.1,1.86,26.2,7.6,0
2024-07-09,Banda Sea,128,-5,14.7,1.14,28.9,9.9,11.2
2024-07-09,Arafura Sea,136,-7,12.5,2.44,28.4,9.3,7.6
2024-07-09,Indian Ocean South,100,-7,14.4,1.98,27.5,11.4,0
2024-07-10,Malacca Strait,101,3,16.9,2.28,29.2,8.4,12.1
2024-07-10,South China Sea,110,2,19.4,1.6,26.6,16.7,10.1
2024-07-10,Java Sea West,108,-6,12.3,0.88,28.0,10.7,0
2024-07-10,Java Sea East,115,-5,16.1,2.1,26.1,9.6,0
2024-07-10,Celebes Sea,121,2,23.2,1.61,26.9,6.1,4.8
2024-07-10,Banda Sea,128,-5,14.1,1.04,28.1,13.2,7.9
2024-07-10,Arafura Sea,136,-7,13.9,2.21,27.2,10.1,11.0
2024-07-10,Indian Ocean South,100,-7,11.0,1.7,26.5,10.3,18.0
2024-07-11,Malacca Strait,101,3,14.3,1.85,29.7,7.7,0
2024-07-11,South China Sea,110,2,9.2,1.38,26.5,5.0,1.8
2024-07-11,Java Sea West,108,-6,15.5,1.96,27.1,9.5,8.0
2024-07-11,Java Sea East,115,-5,10.3,1.99,29.1,15.0,0
2024-07-11,Celebes Sea,121,2,11.8,1.7,29.7,9.9,0.8
2024-07-11,Banda Sea,128,-5,8.8,0.79,26.5,14.5,0
2024-07-11,Arafura Sea,136,-7,13.4,1.77,28.8,14.7,16.6
2024-07-11,Indian Ocean South,100,-7,9.3,1.15,26.2,9.8,0
2024-07-12,Malacca Strait,101,3,8.8,1.79,27.2,8.4,5.6
2024-07-12,South China Sea,110,2,19.0,1.61,26.3,13.2,0
2024-07-12,Java Sea West,108,-6,11.5,2.07,28.0,3.9,0
2024-07-12,Java Sea East,115,-5,10.4,1.82,29.6,4.9,0
2024-07-12,Celebes Sea,121,2,13.3,1.69,26.6,11.9,0
2024-07-12,Banda Sea,128,-5,13.0,1.36,28.5,12.0,8.8
2024-07-12,Arafura Sea,136,-7,6.8,1.71,27.2,17.8,0
2024-07-12,Indian Ocean South,100,-7,14.9,1.98,26.8,12.7,0
2024-07-13,Malacca Strait,101,3,15.8,2.01,29.2,15.7,5.6
2024-07-13,South China Sea,110,2,15.8,1.26,28.9,4.4,3.0
2024-07-13,Java Sea West,108,-6,11.9,0.75,27.8,7.9,7.6
2024-07-13,Java Sea East,115,-5,16.2,2.04,27.4,14.7,11.8
2024-07-13,Celebes Sea,121,2,13.2,1.52,28.5,4.8,3.9
2024-07-13,Banda Sea,128,-5,18.4,1.37,29.7,10.7,0
2024-07-13,Arafura Sea,136,-7,16.8,1.8,28.5,11.6,5.2
2024-07-13,Indian Ocean South,100,-7,12.8,1.93,26.6,11.9,0
2024-07-14,Malacca Strait,101,3,18.6,0.88,29.4,10.0,4.4
2024-07-14,South China Sea,110,2,12.8,1.94,27.7,9.8,12.8
2024-07-14,Java Sea West,108,-6,10.6,1.88,26.7,9.3,10.5
2024-07-14,Java Sea East,115,-5,14.3,1.4,27.4,8.7,5.4
2024-07-14,Celebes Sea,121,2,12.6,1.83,29.9,8.0,15.5
2024-07-14,Banda Sea,128,-5,12.0,1.8,28.8,8.6,0
2024-07-14,Arafura Sea,136,-7,11.3,2.03,26.9,9.1,14.2
2024-07-14,Indian Ocean South,100,-7,21.2,2.18,27.0,8.8,12.3
2024-07-15,Malacca Strait,101,3,16.2,1.47,28.9,7.0,17.5
2024-07-15,South China Sea,110,2,11.9,1.53,26.8,4.9,0
2024-07-15,Java Sea West,108,-6,14.6,1.49,28.9,10.4,1.7
2024-07-15,Java Sea East,115,-5,15.9,1.73,28.6,7.2,4.1
2024-07-15,Celebes Sea,121,2,7.2,1.22,26.9,12.1,0
2024-07-15,Banda Sea,128,-5,12.9,0.71,26.1,17.1,7.4
2024-07-15,Arafura Sea,136,-7,10.8,1.61,27.2,10.6,18.7
2024-07-15,Indian Ocean South,100,-7,17.0,1.84,28.6,13.3,14.6
2024-07-16,Malacca Strait,101,3,17.6,1.5,29.0,9.6,5.7
2024-07-16,South China Sea,110,2,19.0,2.2,29.2,11.4,15.3
2024-07-16,Java Sea West,108,-6,12.9,1.52,27.1,10.7,11.0
2024-07-16,Java Sea East,115,-5,14.9,1.8,29.9,6.8,1.6
2024-07-16,Celebes Sea,121,2,16.6,1.79,28.0,7.7,9.8
2024-07-16,Banda Sea,128,-5,16.1,2.11,27.6,10.3,12.6
2024-07-16,Arafura Sea,136,-7,12.1,2.32,29.9,11.5,7.7
2024-07-16,Indian Ocean South,100,-7,16.3,1.86,28.5,5.3,7.1
2024-07-17,Malacca Strait,101,3,15.1,1.21,27.2,9.1,8.9
2024-07-17,South China Sea,110,2,13.3,1.78,28.8,10.2,0
2024-07-17,Java Sea West,108,-6,13.2,1.3,28.8,4.1,3.6
2024-07-17,Java Sea East,115,-5,20.6,1.57,27.5,10.1,0.2
2024-07-17,Celebes Sea,121,2,8.3,1.67,26.2,8.4,7.2
2024-07-17,Banda Sea,128,-5,16.0,1.31,27.6,9.1,13.2
2024-07-17,Arafura Sea,136,-7,11.8,1.8,28.5,7.0,13.4
2024-07-17,Indian Ocean South,100,-7,13.9,2.12,28.9,7.7,4.3
2024-07-18,Malacca Strait,101,3,18.6,1.92,29.4,12.4,12.3
2024-07-18,South China Sea,110,2,14.7,1.3,26.3,12.6,4.0
2024-07-18,Java Sea West,108,-6,10.3,1.83,26.2,8.3,5.9
2024-07-18,Java Sea East,115,-5,14.4,2.18,29.7,9.1,19.7
2024-07-18,Celebes Sea,121,2,14.9,2.18,27.6,9.9,15.0
2024-07-18,Banda Sea,128,-5,18.1,1.67,27.1,9.9,8.7
2024-07-18,Arafura Sea,136,-7,16.3,1.52,29.1,8.0,1.5
2024-07-18,Indian Ocean South,100,-7,14.4,1.78,26.7,11.9,0
2024-07-19,Malacca Strait,101,3,13.5,2.15,29.5,7.2,20.2
2024-07-19,South China Sea,110,2,8.1,1.88,27.3,8.5,5.0
2024-07-19,Java Sea West,108,-6,12.2,1.8,27.2,6.3,3.6
2024-07-19,Java Sea East,115,-5,23.4,1.84,29.3,8.6,0
2024-07-19,Celebes Sea,121,2,15.9,1.25,28.2,7.4,7.9
2024-07-19,Banda Sea,128,-5,7.8,1.66,28.9,10.9,15.0
2024-07-19,Arafura Sea,136,-7,15.6,2.27,29.0,13.2,5.6
2024-07-19,Indian Ocean South,100,-7,14.1,1.33,27.5,9.8,23.0
2024-07-20,Malacca Strait,101,3,14.5,1.57,26.2,9.2,0
2024-07-20,South China Sea,110,2,17.8,1.64,29.7,14.2,4.8
2024-07-20,Java Sea West,108,-6,18.0,1.32,29.2,10.7,5.5
2024-07-20,Java Sea East,115,-5,15.9,0.75,26.5,4.9,12.5
2024-07-20,Celebes Sea,121,2,13.5,1.89,28.2,12.0,4.5
2024-07-20,Banda Sea,128,-5,18.1,0.72,27.3,8.4,0
2024-07-20,Arafura Sea,136,-7,7.8,2.07,27.6,12.3,0
2024-07-20,Indian Ocean South,100,-7,7.5,2.02,26.3,7.7,7.2
2024-07-21,Malacca Strait,101,3,15.3,2.15,29.4,12.4,5.1
2024-07-21,South China Sea,110,2,9.5,1.35,28.3,8.5,5.9
2024-07-21,Java Sea West,108,-6,14.0,2.3,29.9,10.6,0
2024-07-21,Java Sea East,115,-5,17.3,1.81,27.0,12.2,0
2024-07-21,Celebes Sea,121,2,16.6,1.23,26.2,9.5,0.2
2024-07-21,Banda Sea,128,-5,13.0,1.71,29.5,11.1,11.0
2024-07-21,Arafura Sea,136,-7,11.6,1.49,27.4,7.9,0
2024-07-21,Indian Ocean South,100,-7,20.7,2.16,27.5,8.0,3.7
2024-07-22,Malacca Strait,101,3,17.5,1.05,26.8,8.9,0
2024-07-22,South China Sea,110,2,20.5,2.27,27.0,9.3,5.4
2024-07-22,Java Sea West,108,-6,13.2,2.01,28.3,8.0,10.6
2024-07-22,Java Sea East,115,-5,13.7,0.83,29.5,13.1,5.4
2024-07-22,Celebes Sea,121,2,19.0,2.24,27.2,8.1,6.1
2024-07-22,Banda Sea,128,-5,8.3,2.12,27.7,5.4,14.0
2024-07-22,Arafura Sea,136,-7,10.9,1.96,27.2,16.0,2.0
2024-07-22,Indian Ocean South,100,-7,12.7,2.09,29.1,12.9,2.7
2024-07-23,Malacca Strait,101,3,17.7,1.42,29.9,11.9,3.1
2024-07-23,South China Sea,110,2,18.7,2.15,29.8,12.5,3.7
2024-07-23,Java Sea West,108,-6,14.1,2.05,26.0,13.7,18.3
2024-07-23,Java Sea East,115,-5,13.7,1.48,26.4,10.2,17.1
2024-07-23,Celebes Sea,121,2,13.5,1.61,27.9,8.2,0
2024-07-23,Banda Sea,128,-5,18.9,1.46,29.1,11.3,7.4
2024-07-23,Arafura Sea,136,-7,16.7,0.7,29.3,9.6,0
2024-07-23,Indian Ocean South,100,-7,9.1,1.31,28.3,10.7,15.8
2024-07-24,Malacca Strait,101,3,12.9,2.04,28.4,10.1,0
2024-07-24,South China Sea,110,2,16.0,1.53,27.7,7.7,14.9
2024-07-24,Java Sea West,108,-6,9.9,1.85,26.1,13.0,2.8
2024-07-24,Java Sea East,115,-5,14.5,1.59,26.3,9.5,1.6
2024-07-24,Celebes Sea,121,2,18.9,2.02,28.3,7.5,10.9
2024-07-24,Banda Sea,128,-5,10.2,2.46,27.2,9.8,16.3
2024-07-24,Arafura Sea,136,-7,12.3,2.09,27.9,8.1,13.5
2024-07-24,Indian Ocean South,100,-7,17.5,1.94,27.5,9.2,0.9
2024-07-25,Malacca Strait,101,3,12.0,2.03,29.3,9.5,0
2024-07-25,South China Sea,110,2,14.8,1.72,27.5,13.5,0
2024-07-25,Java Sea West,108,-6,11.7,2.07,28.2,11.2,11.8
2024-07-25,Java Sea East,115,-5,9.4,1.22,27.4,14.8,8.0
2024-07-25,Celebes Sea,121,2,17.2,1.55,28.5,7.8,7.7
2024-07-25,Banda Sea,128,-5,17.1,2.45,29.3,9.6,0
2024-07-25,Arafura Sea,136,-7,13.1,1.4,29.9,6.0,0
2024-07-25,Indian Ocean South,100,-7,20.0,2.51,29.0,9.4,5.8
2024-07-26,Malacca Strait,101,3,13.2,0.95,29.3,8.6,6.6
2024-07-26,South China Sea,110,2,11.8,1.8,29.4,10.2,19.3
2024-07-26,Java Sea West,108,-6,14.1,1.35,29.0,10.4,0
2024-07-26,Java Sea East,115,-5,19.2,1.56,27.1,9.5,5.9
2024-07-26,Celebes Sea,121,2,13.6,1.73,29.9,9.1,10.1
2024-07-26,Banda Sea,128,-5,14.4,1.62,28.8,11.9,0
2024-07-26,Arafura Sea,136,-7,9.9,1.97,26.1,8.5,11.2
2024-07-26,Indian Ocean South,100,-7,14.1,1.46,28.8,8.9,0
2024-07-27,Malacca Strait,101,3,16.3,1.97,28.2,8.8,9.5
2024-07-27,South China Sea,110,2,16.2,1.82,28.7,14.1,7.1
2024-07-27,Java Sea West,108,-6,3.8,1.97,26.1,13.8,3.3
2024-07-27,Java Sea East,115,-5,15.9,1.36,28.4,10.8,2.1
2024-07-27,Celebes Sea,121,2,11.4,2.11,26.6,10.8,0
2024-07-27,Banda Sea,128,-5,14.0,1.3,28.4,8.8,11.9
2024-07-27,Arafura Sea,136,-7,17.5,1.96,27.3,7.1,3.2
2024-07-27,Indian Ocean South,100,-7,10.8,1.82,27.8,11.7,2.7
2024-07-28,Malacca Strait,101,3,11.8,2.02,26.7,12.5,0.7
2024-07-28,South China Sea,110,2,11.7,2.4,28.5,12.7,13.5
2024-07-28,Java Sea West,108,-6,16.2,1.08,27.3,10.0,15.4
2024-07-28,Java Sea East,115,-5,11.0,1.65,29.5,7.8,0
2024-07-28,Celebes Sea,121,2,17.8,2.29,29.5,13.2,21.8
2024-07-28,Banda Sea,128,-5,14.9,2.14,26.8,7.8,6.4
2024-07-28,Arafura Sea,136,-7,17.3,1.42,28.0,13.1,12.0
2024-07-28,Indian Ocean South,100,-7,15.5,2.4,29.8,10.8,5.1
2024-07-29,Malacca Strait,101,3,21.4,2.05,26.3,8.0,8.1
2024-07-29,South China Sea,110,2,16.3,0.89,28.1,13.4,6.4
2024-07-29,Java Sea West,108,-6,11.2,1.83,29.1,6.9,14.6
2024-07-29,Java Sea East,115,-5,13.2,1.92,26.6,9.6,19.9
2024-07-29,Celebes Sea,121,2,17.3,1.58,27.4,14.6,0
2024-07-29,Banda Sea,128,-5,12.3,1.21,29.6,7.8,5.3
2024-07-29,Arafura Sea,136,-7,8.3,1.68,28.8,6.3,0.5
2024-07-29,Indian Ocean South,100,-7,15.3,1.55,27.5,8.4,10.0
2024-07-30,Malacca Strait,101,3,14.5,1.1,27.8,8.6,17.7
2024-07-30,South China Sea,110,2,14.7,1.63,28.5,12.0,6.0
2024-07-30,Java Sea West,108,-6,13.2,2.26,29.0,13.1,4.8
2024-07-30,Java Sea East,115,-5,14.1,1.52,29.4,8.9,12.1
2024-07-30,Celebes Sea,121,2,18.1,2.01,26.7,10.4,4.2
2024-07-30,Banda Sea,128,-5,16.0,1.74,27.1,10.9,0
2024-07-30,Arafura Sea,136,-7,8.8,1.72,29.6,13.1,0
2024-07-30,Indian Ocean South,100,-7,16.2,1.92,28.7,8.9,7.2
2024-07-31,Malacca Strait,101,3,10.1,1.15,29.0,15.5,0
2024-07-31,South China Sea,110,2,12.3,2.0,29.0,8.4,0
2024-07-31,Java Sea West,108,-6,12.4,1.91,28.4,8.8,3.9
2024-07-31,Java Sea East,115,-5,18.9,2.28,28.1,12.0,7.1
2024-07-31,Celebes Sea,121,2,11.3,1.86,29.1,8.2,15.3
2024-07-31,Banda Sea,128,-5,14.7,1.42,28.2,10.8,14.0
2024-07-31,Arafura Sea,136,-7,15.8,1.67,29.5,10.3,0
2024-07-31,Indian Ocean South,100,-7,15.9,1.82,29.0,7.2,0
2024-08-01,Malacca Strait,101,3,5.5,1.64,27.2,11.5,0.5
2024-08-01,South China Sea,110,2,12.2,2.06,29.9,13.3,1.9
2024-08-01,Java Sea West,108,-6,11.8,2.21,26.3,7.7,7.8
2024-08-01,Java Sea East,115,-5,14.2,1.36,26.7,10.9,0
2024-08-01,Celebes Sea,121,2,11.5,2.04,26.4,8.7,15.4
2024-08-01,Banda Sea,128,-5,17.7,1.78,29.1,12.5,0
2024-08-01,Arafura Sea,136,-7,17.1,2.11,29.2,10.4,0
2024-08-01,Indian Ocean South,100,-7,18.2,1.47,26.6,8.6,11.5
2024-08-02,Malacca Strait,101,3,13.1,1.79,27.7,10.2,0
2024-08-02,South China Sea,110,2,19.6,0.79,29.1,14.6,6.5
2024-08-02,Java Sea West,108,-6,12.2,2.2,27.3,10.7,0
2024-08-02,Java Sea East,115,-5,15.6,1.75,29.4,11.8,8.7
2024-08-02,Celebes Sea,121,2,13.0,1.35,29.9,14.2,8.3
2024-08-02,Banda Sea,128,-5,13.0,2.13,28.4,9.0,7.6
2024-08-02,Arafura Sea,136,-7,10.6,1.97,26.4,13.3,14.9
2024-08-02,Indian Ocean South,100,-7,12.1,2.06,26.6,9.4,10.1
2024-08-03,Malacca Strait,101,3,7.9,1.22,27.0,7.6,3.7
2024-08-03,South China Sea,110,2,16.9,2.19,28.8,7.7,19.4
2024-08-03,Java Sea West,108,-6,18.0,1.52,27.9,7.4,6.8
2024-08-03,Java Sea East,115,-5,15.2,2.4,26.1,12.3,10.6
2024-08-03,Celebes Sea,121,2,17.5,1.8,29.7,9.5,4.9
2024-08-03,Banda Sea,128,-5,8.8,1.22,29.2,6.1,5.5
2024-08-03,Arafura Sea,136,-7,7.7,1.61,29.1,4.7,2.2
2024-08-03,Indian Ocean South,100,-7,19.9,1.1,30.0,10.1,0
2024-08-04,Malacca Strait,101,3,8.3,1.66,29.0,9.3,2.5
2024-08-04,South China Sea,110,2,10.7,1.46,29.3,9.4,5.7
2024-08-04,Java Sea West,108,-6,15.2,1.15,26.9,7.9,7.7
2024-08-04,Java Sea East,115,-5,11.6,2.17,28.7,10.5,0
2024-08-04,Celebes Sea,121,2,14.9,1.95,29.1,10.5,9.9
2024-08-04,Banda Sea,128,-5,15.1,1.37,28.2,12.6,3.0
2024-08-04,Arafura Sea,136,-7,14.2,1.68,27.7,9.1,23.6
2024-08-04,Indian Ocean South,100,-7,17.3,2.04,27.8,11.5,0
2024-08-05,Malacca Strait,101,3,14.0,1.65,27.8,8.4,8.2
2024-08-05,South China Sea,110,2,15.5,2.12,29.7,9.8,1.0
2024-08-05,Java Sea West,108,-6,11.7,1.35,29.0,9.2,9.8
2024-08-05,Java Sea East,115,-5,15.5,2.18,26.4,9.7,5.3
2024-08-05,Celebes Sea,121,2,17.8,1.38,29.8,11.7,0
2024-08-05,Banda Sea,128,-5,17.5,1.5,28.6,7.4,10.8
2024-08-05,Arafura Sea,136,-7,15.2,1.26,26.6,10.0,15.3
2024-08-05,Indian Ocean South,100,-7,10.9,0.88,26.2,11.9,0
2024-08-06,Malacca Strait,101,3,13.8,1.66,26.7,17.2,0
2024-08-06,South China Sea,110,2,18.3,2.57,26.4,11.8,13.0
2024-08-06,Java Sea West,108,-6,15.5,1.7,27.3,10.6,0
2024-08-06,Java Sea East,115,-5,21.0,0.76,26.2,7.1,12.5
2024-08-06,Celebes Sea,121,2,21.0,1.42,26.4,11.5,4.7
2024-08-06,Banda Sea,128,-5,16.7,1.89,26.5,6.6,0
2024-08-06,Arafura Sea,136,-7,14.8,1.58,28.6,7.3,13.2
2024-08-06,Indian Ocean South,100,-7,15.5,1.09,26.8,10.3,9.1
2024-08-07,Malacca Strait,101,3,17.9,1.49,27.6,11.1,2.5
2024-08-07,South China Sea,110,2,11.7,1.16,29.9,8.2,0
2024-08-07,Java Sea West,108,-6,15.0,1.92,27.7,7.9,0
2024-08-07,Java Sea East,115,-5,19.1,1.07,26.2,10.6,9.8
2024-08-07,Celebes Sea,121,2,13.2,1.06,27.3,6.9,1.0
2024-08-07,Banda Sea,128,-5,15.3,1.47,27.8,10.9,15.9
2024-08-07,Arafura Sea,136,-7,13.8,1.82,29.7,6.7,19.4
2024-08-07,Indian Ocean South,100,-7,9.5,2.04,28.7,8.6,0
2024-08-08,Malacca Strait,101,3,11.7,1.59,29.9,11.5,9.1
2024-08-08,South China Sea,110,2,11.9,1.23,29.5,8.9,13.0
2024-08-08,Java Sea West,108,-6,19.3,1.02,27.6,20.1,0
2024-08-08,Java Sea East,115,-5,13.1,2.09,28.9,7.5,13.6
2024-08-08,Celebes Sea,121,2,7.4,1.98,27.5,10.9,24.3
2024-08-08,Banda Sea,128,-5,16.1,1.68,28.5,5.7,0
2024-08-08,Arafura Sea,136,-7,19.6,1.21,29.4,8.7,24.9
2024-08-08,Indian Ocean South,100,-7,23.3,1.03,29.6,8.4,5.9
2024-08-09,Malacca Strait,101,3,16.7,1.58,27.2,13.7,0
2024-08-09,South China Sea,110,2,15.4,1.35,29.3,10.5,0
2024-08-09,Java Sea West,108,-6,17.7,1.02,27.6,12.0,19.2
2024-08-09,Java Sea East,115,-5,11.3,2.79,26.5,9.5,0
2024-08-09,Celebes Sea,121,2,10.4,1.2,26.0,11.9,9.6
2024-08-09,Banda Sea,128,-5,8.2,1.91,27.2,13.5,14.3
2024-08-09,Arafura Sea,136,-7,20.8,1.18,27.4,8.8,28.6
2024-08-09,Indian Ocean South,100,-7,16.5,2.31,28.3,13.3,0
2024-08-10,Malacca Strait,101,3,16.2,2.1,30.0,6.8,0
2024-08-10,South China Sea,110,2,10.9,1.58,29.9,6.2,10.4
2024-08-10,Java Sea West,108,-6,15.9,1.24,27.0,6.9,4.6
2024-08-10,Java Sea East,115,-5,17.4,2.25,29.2,10.2,14.3
2024-08-10,Celebes Sea,121,2,19.1,2.18,28.8,4.7,0
2024-08-10,Banda Sea,128,-5,16.5,1.59,28.4,5.5,0
2024-08-10,Arafura Sea,136,-7,20.5,2.12,27.4,7.0,0
2024-08-10,Indian Ocean South,100,-7,14.0,1.32,29.2,12.3,0
2024-08-11,Malacca Strait,101,3,16.2,1.75,29.1,9.7,3.4
2024-08-11,South China Sea,110,2,16.1,1.18,29.7,11.6,0
2024-08-11,Java Sea West,108,-6,17.4,1.2,29.9,10.0,13.7
2024-08-11,Java Sea East,115,-5,14.6,1.64,29.2,11.3,18.3
2024-08-11,Celebes Sea,121,2,12.5,1.68,29.3,13.3,0
2024-08-11,Banda Sea,128,-5,13.3,1.25,26.9,10.7,1.7
2024-08-11,Arafura Sea,136,-7,14.3,2.16,26.7,8.3,9.2
2024-08-11,Indian Ocean South,100,-7,17.7,0.95,29.0,12.6,3.2
2024-08-12,Malacca Strait,101,3,16.5,1.53,28.2,10.2,0
2024-08-12,South China Sea,110,2,14.4,2.02,28.4,12.2,0
2024-08-12,Java Sea West,108,-6,10.4,1.85,29.7,16.0,17.1
2024-08-12,Java Sea East,115,-5,15.0,2.46,26.3,13.2,5.0
2024-08-12,Celebes Sea,121,2,11.0,1.54,28.0,14.3,0
2024-08-12,Banda Sea,128,-5,12.0,1.26,26.0,10.0,6.6
2024-08-12,Arafura Sea,136,-7,11.8,2.23,28.3,5.0,13.1
2024-08-12,Indian Ocean South,100,-7,21.3,1.29,29.0,7.7,0
2024-08-13,Malacca Strait,101,3,11.6,1.93,29.7,8.8,11.8
2024-08-13,South China Sea,110,2,22.4,0.66,27.0,8.5,4.0
2024-08-13,Java Sea West,108,-6,13.5,1.97,27.3,11.4,0
2024-08-13,Java Sea East,115,-5,13.3,1.62,29.9,6.2,7.3
