id,date_gmt,time_gmt,lon,lat,quality_flag,radiance,zone
427,20240207,1452,102.9152,2.8149,1,20.655,Malacca Strait
428,20240117,0545,102.066,2.1217,1,25.586,Malacca Strait
429,20240106,0612,113.9591,-4.362,8,41.93,Java Sea
430,20241207,0829,111.1951,-4.2459,1,25.504,Java Sea
431,20240616,1955,119.6194,-1.8166,1,23.992,Celebes Sea
432,20240524,2201,120.7212,3.0259,1,19.635,Celebes Sea
433,20240421,0717,112.0058,-4.1052,2,32.754,Java Sea
434,20241101,1541,123.3231,3.8028,8,9.073,Celebes Sea
435,20240523,2227,110.0139,0.6501,2,44.826,South China Sea
436,20240522,1625,112.131,-1.6907,8,29.432,South China Sea
437,20240618,2018,114.996,-4.1005,2,15.275,Java Sea
438,20241111,0845,108.4469,-4.0349,1,47.633,Java Sea
439,20240402,1920,134.3185,-6.9308,1,34.197,Arafura Sea
440,20240514,1202,137.5878,-5.0101,1,29.36,Arafura Sea
441,20241208,2150,103.5281,-7.2842,2,24.049,Indian Ocean
442,20240327,2111,99.868,-7.499,8,15.042,Indian Ocean
443,20240925,0557,102.9637,3.1756,8,17.114,Malacca Strait
444,20240514,1037,110.487,-4.7674,1,15.056,Java Sea
445,20241019,1956,112.2348,2.1984,1,10.13,South China Sea
446,20240702,0412,112.7649,-5.4105,1,17.462,Java Sea
447,20240311,2205,104.1428,-4.0668,1,24.635,Indian Ocean
448,20240115,0849,119.8841,1.807,1,8.846,Celebes Sea
449,20240205,1927,136.427,-5.9457,1,20.468,Arafura Sea
450,20240424,1157,100.0665,-8.8114,10,16.45,Indian Ocean
451,20241124,0756,109.7152,1.0605,1,17.545,South China Sea
452,20240303,0118,110.6849,-5.234,1,23.068,Java Sea
453,20241105,1031,121.6206,0.602,10,18.283,Celebes Sea
454,20240701,0708,114.6366,-4.2454,1,10.954,Java Sea
455,20241221,0140,111.5324,-6.6305,1,13.162,Java Sea
456,20241104,2003,119.2429,3.9681,8,34.643,Celebes Sea
457,20240823,0443,101.521,2.6418,1,31.7,Malacca Strait
458,20240520,1926,102.6467,2.9874,3,41.617,Malacca Strait
459,20240226,0338,113.0314,-6.6468,1,10.388,Java Sea
460,20241214,0935,111.662,-6.395,1,25.07,Java Sea
461,20240101,2107,114.5319,-6.0082,1,41.844,Java Sea
462,20240903,2357,134.044,-8.6397,3,13.167,Arafura Sea
463,20240802,0355,114.9207,-6.1119,8,2.453,Java Sea
464,20241204,0356,113.6112,-6.0619,8,2.772,Java Sea
465,20240615,1946,113.9702,-1.9769,1,5.101,South China Sea
466,20240809,1230,109.6458,-0.5953,2,40.095,South China Sea
467,20241224,0154,122.9845,-1.3217,10,8.39,Celebes Sea
468,20241115,0549,102.363,3.4068,2,18.251,Malacca Strait
469,20240316,1526,112.7912,-4.4844,1,22.314,Java Sea
470,20241117,2336,112.5848,-6.9629,2,11.587,Java Sea
471,20241223,1942,103.9851,-6.4045,1,36.469,Indian Ocean
472,20240327,1739,102.6548,2.9242,8,3.201,Malacca Strait
473,20240828,0531,119.7846,3.0931,1,16.371,Celebes Sea
474,20240921,1215,101.1126,2.5208,1,4.402,Malacca Strait
475,20240815,1031,102.2921,1.2641,1,37.389,Malacca Strait
476,20240901,0239,110.8241,-6.8925,3,32.058,Java Sea
477,20240811,1152,113.061,0.9276,8,11.534,South China Sea
478,20240823,2128,102.2406,2.8593,1,6.144,Malacca Strait
479,20241126,0923,134.5522,-7.6346,2,35.254,Arafura Sea
480,20241224,2316,109.1491,-6.5787,1,30.737,Java Sea
481,20240827,0606,114.5115,-5.8213,3,37.979,Java Sea
482,20240225,1437,112.4327,-4.9836,1,47.831,Java Sea
483,20240118,1330,111.4918,-5.4089,8,46.256,Java Sea
484,20240324,0442,139.3713,-6.2327,1,30.227,Arafura Sea
485,20241023,0721,112.537,-0.692,1,48.539,South China Sea
486,20241224,1644,100.5335,2.2382,1,27.616,Malacca Strait
487,20240407,0618,102.9473,2.6607,2,34.487,Malacca Strait
488,20240317,1720,98.0614,-5.448,2,35.662,Indian Ocean
489,20241123,1357,136.936,-6.6688,2,42.149,Arafura Sea
490,20240904,0003,113.9311,-4.5751,1,33.678,Java Sea
491,20240522,0803,113.2513,-6.5172,1,34.684,Java Sea
492,20240804,1947,113.2752,-6.9031,8,28.313,Java Sea
493,20240926,2242,112.5298,-5.8333,1,2.826,Java Sea
494,20241111,1747,101.6663,3.3643,1,12.941,Malacca Strait
495,20240421,2223,122.9046,3.2207,3,37.878,Celebes Sea
496,20240410,1443,122.0169,2.6569,1,4.186,Celebes Sea
497,20240114,0808,102.8806,-8.4032,2,8.466,Indian Ocean
498,20240302,0438,108.0508,-0.202,8,3.017,South China Sea
499,20240826,1804,101.9249,-5.6905,2,39.31,Indian Ocean
500,20240226,1634,100.8798,1.5516,1,27.083,Malacca Strait
501,20240611,1148,109.5484,-6.3599,1,31.105,Java Sea
502,20241101,0328,102.2453,3.2564,2,12.397,Malacca Strait
503,20240122,1050,123.593,-0.537,1,47.277,Celebes Sea
504,20240927,1132,102.1609,1.8485,2,22.555,Malacca Strait
505,20240903,0349,114.288,-6.4225,1,27.13,Java Sea
506,20240428,2106,108.4583,-4.989,1,10.676,Java Sea
507,20240721,0209,115.9077,1.4483,3,1.676,South China Sea
508,20240326,0836,133.2652,-8.707,2,41.17,Arafura Sea
509,20240714,1043,100.2611,-6.7444,1,6.356,Indian Ocean
510,20241219,0104,113.042,-6.8103,3,18.206,Java Sea
511,20241003,0928,120.4492,2.1153,3,19.38,Celebes Sea
512,20240405,2351,108.2774,-2.0621,1,42.549,South China Sea
513,20241221,1100,112.4383,-6.1058,10,27.899,Java Sea
514,20241013,1705,119.6162,-1.9698,2,15.582,Celebes Sea
515,20240721,1611,139.3248,-7.6246,1,11.429,Arafura Sea
516,20241028,0159,109.7489,-1.9119,8,49.509,South China Sea
517,20241103,0846,122.2234,-1.5611,1,29.239,Celebes Sea
518,20240404,0957,99.8571,-5.6435,2,10.078,Indian Ocean
519,20241219,0423,101.3134,2.9783,2,40.481,Malacca Strait
520,20240423,2317,98.3491,-7.4339,2,42.085,Indian Ocean
521,20240815,1131,113.1308,-4.3663,3,27.808,Java Sea
522,20240318,0656,112.2464,-4.4746,1,31.518,Java Sea
523,20241101,1849,139.2447,-5.6017,2,29.707,Arafura Sea
524,20240916,2023,101.4128,-6.2827,3,19.929,Indian Ocean
525,20240315,1625,113.3064,2.143,2,18.511,South China Sea
526,20241022,0508,109.6722,-4.108,3,22.588,Java Sea
527,20240324,2322,114.641,-5.0218,1,2.501,Java Sea
528,20240402,2158,134.6222,-7.9426,1,39.677,Arafura Sea
529,20240121,1033,103.6716,3.6447,1,31.862,Malacca Strait
530,20241006,1223,113.1934,-5.2641,2,29.59,Java Sea
531,20240417,1255,108.7005,-1.4905,1,17.579,South China Sea
532,20240315,0532,139.2102,-8.9736,1,32.352,Arafura Sea
533,20241227,0326,109.3083,-5.9133,2,40.653,Java Sea
534,20240419,0526,136.3706,-7.0847,2,1.611,Arafura Sea
535,20241117,0109,112.0144,-6.5166,8,3.268,Java Sea
536,20241019,2046,109.2603,-4.1253,1,36.535,Java Sea
537,20241016,1553,116.5253,-1.7004,1,20.833,South China Sea
538,20241022,1646,112.0785,-4.6975,1,34.437,Java Sea
539,20240713,0412,101.7723,-8.6558,1,26.374,Indian Ocean
540,20241004,0539,102.4749,-4.8674,1,30.191,Indian Ocean
541,20240216,2138,112.7829,1.5143,1,27.195,South China Sea
542,20240717,1302,114.5641,-4.9643,1,35.033,Java Sea
543,20240712,1858,103.7537,2.4464,8,38.196,Malacca Strait
544,20240825,0705,133.684,-8.4645,8,14.522,Arafura Sea
545,20241224,0007,111.6778,-1.8659,2,26.228,South China Sea
546,20240712,0341,100.8217,3.4129,1,29.476,Malacca Strait
547,20241009,2113,111.7527,-5.306,1,20.955,Java Sea
548,20240916,0836,136.3773,-7.5191,10,17.546,Arafura Sea
549,20241104,2350,138.1505,-5.58,1,35.116,Arafura Sea
550,20240626,1743,109.5012,-5.7983,2,35.486,Java Sea
551,20240227,0438,114.752,-6.9841,1,22.051,Java Sea
552,20240124,1225,109.5524,-6.7599,8,30.891,Java Sea
553,20240321,1512,122.558,1.5848,1,42.603,Celebes Sea
554,20241017,1639,101.1452,-8.0263,2,8.889,Indian Ocean
555,20240303,0822,109.6748,-6.9991,3,33.648,Java Sea
556,20241203,0246,100.8012,1.0461,2,41.573,Malacca Strait
557,20240508,1929,99.7848,-4.1836,10,46.521,Indian Ocean
558,20240218,0221,120.3055,0.4428,2,47.377,Celebes Sea
559,20241009,2224,116.6104,2.2567,1,28.377,South China Sea
560,20240822,1455,138.3023,-5.155,8,1.854,Arafura Sea
561,20240422,2220,108.4729,-5.099,1,20.915,Java Sea
562,20240508,0943,102.1426,3.1025,1,37.565,Malacca Strait
563,20240612,0617,102.2182,1.5355,8,9.548,Malacca Strait
564,20241207,0755,139.5118,-8.2393,3,13.638,Arafura Sea
565,20240605,0305,113.8446,-4.491,1,33.953,Java Sea
566,20240902,1520,137.2968,-5.943,1,24.871,Arafura Sea
567,20240806,1614,104.176,-4.6562,1,37.633,Indian Ocean
568,20240902,1655,111.6801,-5.7305,1,34.474,Java Sea
569,20240811,2243,114.8356,-4.9053,1,10.932,Java Sea
570,20240506,1717,120.6272,1.6767,1,23.832,Celebes Sea
571,20240414,2223,120.8296,0.9926,3,42.789,Celebes Sea
572,20241022,0746,109.2592,-6.6066,8,13.862,Java Sea
573,20240326,2351,111.0255,-5.8573,1,0.982,Java Sea
574,20241117,1750,100.5379,3.6798,3,24.588,Malacca Strait
575,20240223,0552,114.0095,-6.8569,1,13.087,Java Sea
576,20240512,1159,108.8667,1.4676,2,40.596,South China Sea
577,20241120,0641,101.647,2.0533,2,32.632,Malacca Strait
578,20241117,1528,113.4622,-5.9347,3,44.537,Java Sea
579,20240328,0559,101.1461,2.8951,2,17.201,Malacca Strait
580,20240203,0520,121.8582,3.0934,1,16.185,Celebes Sea
581,20240515,1133,109.8723,-5.0661,3,48.294,Java Sea
582,20241208,2147,100.7355,1.0693,1,35.184,Malacca Strait
583,20240216,1749,109.1684,-6.691,1,20.152,Java Sea
584,20240303,2024,133.5828,-7.9502,8,15.814,Arafura Sea
585,20240317,0542,109.9892,-5.1206,1,18.164,Java Sea
586,20240909,1744,103.9139,-6.664,1,27.195,Indian Ocean
587,20241014,1634,121.2827,2.4935,2,15.828,Celebes Sea
588,20240810,1109,102.1587,3.4141,1,15.527,Malacca Strait
589,20240610,1544,113.7077,-4.4562,2,46.143,Java Sea
590,20240726,0950,100.8165,-8.9543,2,0.857,Indian Ocean
591,20240708,0541,101.6469,2.6817,3,19.791,Malacca Strait
592,20240417,1943,101.0519,2.2667,8,13.957,Malacca Strait
593,20240428,0218,121.6597,-0.3871,1,5.963,Celebes Sea
594,20240807,1003,101.8111,3.1014,1,48.501,Malacca Strait
595,20240323,1414,114.8063,-6.1537,3,4.965,Java Sea
596,20240812,1402,109.5203,-5.7393,2,16.847,Java Sea
597,20240703,1712,116.5648,-2.6638,1,44.837,South China Sea
598,20241208,1228,110.671,-6.9622,3,12.735,Java Sea
599,20240217,2130,98.5934,-5.3234,10,19.762,Indian Ocean
600,20241202,2333,104.4897,-8.2069,8,6.546,Indian Ocean
601,20240128,2107,101.1953,2.0813,1,12.18,Malacca Strait
602,20241004,1200,100.0603,3.3832,3,48.457,Malacca Strait
603,20240312,0231,122.4538,2.1304,1,5.024,Celebes Sea
604,20241102,0109,123.6542,3.9818,1,35.216,Celebes Sea
605,20240926,2051,133.8808,-8.0693,3,44.644,Arafura Sea
606,20241205,0831,133.1495,-7.4889,8,35.478,Arafura Sea
607,20241006,1746,121.7137,0.9406,1,23.686,Celebes Sea
608,20240303,1618,113.3881,2.1634,1,41.061,South China Sea
609,20240913,2301,121.2704,2.6555,1,31.177,Celebes Sea
610,20240222,1712,102.4808,1.9621,8,26.441,Malacca Strait
611,20240614,2006,102.2059,2.8391,1,26.398,Malacca Strait
612,20240107,0306,113.8464,-6.6107,1,2.075,Java Sea
613,20241023,1823,120.943,0.9395,1,11.426,Celebes Sea
614,20241116,0240,133.0916,-5.3159,1,3.505,Arafura Sea
615,20240626,2239,123.6912,0.4957,1,13.658,Celebes Sea
616,20240417,0314,108.4927,-6.0883,1,26.817,Java Sea
617,20241106,1726,111.6833,-6.2537,3,37.432,Java Sea
618,20241222,1310,137.0359,-6.302,8,39.727,Arafura Sea
619,20240920,1457,121.5235,1.9452,8,16.1,Celebes Sea
620,20241114,2315,99.5972,-7.1414,1,28.376,Indian Ocean
621,20240512,1425,113.36,-4.2216,1,0.51,Java Sea
622,20240310,0014,109.9914,-6.9511,1,11.134,Java Sea
623,20240518,1659,103.0861,3.83,2,28.795,Malacca Strait
624,20240512,1816,111.2226,-6.5317,1,40.648,Java Sea
625,20241203,2330,110.7986,-4.2464,1,9.059,Java Sea
626,20240220,2046,114.2064,0.4574,1,40.513,South China Sea
627,20240612,1355,103.1205,3.7656,1,6.467,Malacca Strait
628,20240121,2019,138.2338,-5.6021,1,26.457,Arafura Sea
629,20241208,0446,102.2597,1.9805,1,49.87,Malacca Strait
630,20240208,1325,103.0227,-6.1237,1,7.827,Indian Ocean
631,20240913,0832,101.9034,3.2359,1,22.007,Malacca Strait
632,20240416,1212,138.3342,-7.0763,2,28.278,Arafura Sea
633,20240525,1359,101.194,-7.7884,1,29.013,Indian Ocean
634,20240411,1101,110.8951,-5.9042,2,38.599,Java Sea
635,20240820,0459,110.448,-4.5352,1,41.0,Java Sea
636,20240204,2339,110.6167,-4.7268,1,46.373,Java Sea
637,20241226,0330,115.3812,-2.9176,1,1.626,South China Sea
638,20240925,0839,111.766,-6.3886,2,36.631,Java Sea
639,20241022,1610,112.8913,-6.9448,1,3.475,Java Sea
640,20240821,0042,112.8757,-6.1862,1,13.93,Java Sea
641,20240110,2024,113.9409,2.1857,1,25.673,South China Sea
642,20241018,0232,139.3271,-7.0614,1,48.356,Arafura Sea
643,20240910,1047,122.5623,-1.7615,1,8.272,Celebes Sea
644,20240417,0840,101.4077,2.8757,8,13.255,Malacca Strait
645,20240909,0757,103.9998,3.9711,1,19.946,Malacca Strait
646,20241120,2026,113.1092,-5.4378,2,12.398,Java Sea
647,20240615,1741,114.7938,-4.2708,1,7.36,Java Sea
648,20240523,2258,123.0005,3.1755,8,7.195,Celebes Sea
649,20241006,1034,104.8062,-8.2742,1,47.456,Indian Ocean
650,20241201,1026,110.2232,-4.3611,8,48.079,Java Sea
651,20241124,0812,102.9824,3.4651,1,5.785,Malacca Strait
652,20240520,1838,113.3371,-5.1641,2,11.993,Java Sea
653,20240805,1630,135.5148,-6.2474,8,35.745,Arafura Sea
654,20240306,0626,103.4085,2.4743,1,38.345,Malacca Strait
655,20241222,0604,109.889,-5.7609,3,9.265,Java Sea
656,20241211,1427,100.5143,-5.9147,8,20.541,Indian Ocean
657,20240613,1936,113.1473,-5.8589,8,29.893,Java Sea
658,20240904,1456,123.3789,2.7215,1,2.6,Celebes Sea
659,20241202,1748,101.1496,-7.0219,1,31.717,Indian Ocean
660,20240525,0927,110.0383,-5.8059,1,15.074,Java Sea
661,20240827,2046,102.5196,-4.4816,1,25.283,Indian Ocean
662,20240905,1228,112.0981,-4.317,1,1.733,Java Sea
663,20240803,0841,103.5865,3.6874,1,45.405,Malacca Strait
664,20240223,1405,138.0286,-8.5058,2,26.429,Arafura Sea
665,20240313,1749,103.1643,2.535,1,8.959,Malacca Strait
666,20240328,0445,103.4852,3.588,1,3.04,Malacca Strait
667,20240521,0508,102.9206,3.8829,1,48.041,Malacca Strait
668,20240828,1500,113.3578,-6.9634,2,30.595,Java Sea
669,20240814,1438,100.8675,2.9784,1,0.825,Malacca Strait
670,20240402,0541,110.503,0.7718,1,17.776,South China Sea
671,20241010,1003,108.227,-5.2657,8,5.89,Java Sea
672,20241123,2250,98.2907,-7.5781,2,28.328,Indian Ocean
673,20240103,0957,102.9947,-7.1991,1,19.257,Indian Ocean
674,20240516,0455,110.9913,-5.3486,1,14.084,Java Sea
675,20241002,0340,121.6232,2.175,2,26.683,Celebes Sea
676,20241210,1320,113.0685,-5.1857,2,13.353,Java Sea
677,20241019,1540,122.1162,3.5626,2,25.138,Celebes Sea
678,20240507,0029,115.953,-1.6037,1,31.46,South China Sea
679,20240714,0135,113.9365,-4.6013,1,40.399,Java Sea
680,20240526,0232,112.4843,-4.9299,1,27.725,Java Sea
681,20240724,1801,133.7969,-7.6669,2,41.686,Arafura Sea
682,20240816,0130,113.8368,-4.2332,2,8.192,Java Sea
683,20240826,1303,103.4609,3.6878,8,41.838,Malacca Strait
684,20240901,0621,113.0747,-6.0535,2,40.077,Java Sea
685,20240527,0024,111.1824,2.8177,1,31.512,South China Sea
686,20241004,0920,113.1388,-0.6626,3,35.637,South China Sea
687,20240615,0919,108.6076,-4.3689,1,9.163,Java Sea
688,20240215,1630,100.1496,1.6063,1,45.295,Malacca Strait
689,20240910,1055,110.3808,-5.5496,1,5.363,Java Sea
690,20240424,0145,101.1292,-4.0364,1,43.308,Indian Ocean
691,20241028,0256,110.1769,-6.8679,1,2.784,Java Sea
692,20241025,0913,122.2949,-0.1251,2,16.384,Celebes Sea
693,20240822,0310,109.9365,-6.0426,1,14.045,Java Sea
694,20240418,1117,112.3606,-5.4578,2,7.507,Java Sea
695,20240210,1934,134.9829,-8.0207,8,22.461,Arafura Sea
696,20240213,0125,111.2951,-4.9735,1,9.36,Java Sea
697,20241215,1921,121.9638,3.017,1,40.963,Celebes Sea
698,20240819,0451,137.6961,-6.8661,1,46.025,Arafura Sea
699,20241225,1414,101.8223,3.0534,1,7.614,Malacca Strait
700,20240323,2155,110.3225,-0.8193,1,44.179,South China Sea
701,20240616,1418,100.1211,2.426,8,38.513,Malacca Strait
702,20241226,0341,119.637,-1.3824,1,4.011,Celebes Sea
703,20240420,0730,101.8439,2.7716,2,19.499,Malacca Strait
704,20240719,1015,103.2557,2.7729,2,9.068,Malacca Strait
705,20240804,1820,138.1756,-6.1524,2,27.977,Arafura Sea
706,20240220,0338,109.5856,2.7353,2,38.681,South China Sea
707,20240207,0457,101.9772,2.9805,8,37.872,Malacca Strait
708,20240818,0936,114.8137,0.9653,1,22.634,South China Sea
709,20241110,1358,114.142,-6.1008,3,17.541,Java Sea
710,20240728,0403,108.0568,-4.0407,8,18.777,Java Sea
711,20240604,0915,119.2656,2.2201,8,21.87,Celebes Sea
712,20240713,1342,122.1261,2.2706,2,9.084,Celebes Sea
713,20240627,1355,111.888,-4.47,1,33.668,Java Sea
714,20241216,2108,108.5022,-6.9529,1,4.691,Java Sea
715,20241220,1329,121.0793,0.7362,2,25.716,Celebes Sea
716,20240314,1931,121.2502,0.1318,1,42.417,Celebes Sea
717,20240919,1102,111.5121,-5.7675,1,28.623,Java Sea
718,20241203,0433,133.7922,-7.0739,3,49.187,Arafura Sea
719,20240217,1930,103.231,-6.6753,1,31.718,Indian Ocean
720,20240926,1803,137.681,-6.2637,1,45.227,Arafura Sea
721,20240819,2322,119.0539,0.7242,1,48.049,Celebes Sea
722,20241024,0936,135.0245,-8.8587,3,13.392,Arafura Sea
723,20241110,2318,121.8907,1.4372,2,24.496,Celebes Sea
724,20240505,1954,108.538,-4.6487,1,13.219,Java Sea
725,20241205,2151,137.2268,-5.3595,1,9.182,Arafura Sea
726,20240928,0105,134.6534,-8.2768,1,48.384,Arafura Sea
727,20240725,1228,123.1086,3.0257,1,36.437,Celebes Sea
728,20240121,0807,112.0443,-4.4745,3,3.1,Java Sea
729,20240908,1224,101.9049,2.4288,2,23.992,Malacca Strait
730,20240813,2133,114.0919,-6.9644,1,34.302,Java Sea
731,20240720,2021,114.424,-5.0877,8,13.881,Java Sea
732,20240825,2146,110.2981,0.5051,3,33.759,South China Sea
733,20240311,1700,136.6397,-6.2891,1,41.669,Arafura Sea
734,20240812,0716,108.6839,-6.6883,3,10.057,Java Sea
735,20241127,0640,108.6436,-4.1845,10,6.529,Java Sea
736,20240722,2011,97.6911,-5.9766,2,44.852,Indian Ocean
737,20240221,1417,134.7734,-7.1322,8,38.583,Arafura Sea
738,20240506,0203,137.6731,-5.9195,1,19.449,Arafura Sea
739,20240506,1459,100.2402,3.8668,1,10.433,Malacca Strait
740,20240925,1341,102.5819,1.3253,1,5.759,Malacca Strait
741,20240219,2328,101.036,1.1046,1,1.429,Malacca Strait
742,20240122,1244,102.6115,1.0026,1,16.827,Malacca Strait
743,20240816,1346,100.0148,3.1228,1,39.156,Malacca Strait
744,20241227,1534,136.7809,-8.9868,1,46.785,Arafura Sea
745,20241121,0254,102.7273,2.2018,1,48.066,Malacca Strait
746,20241107,0524,111.2175,-4.7005,2,33.206,Java Sea
747,20241212,1540,110.7307,-6.6797,1,22.18,Java Sea
748,20241008,1550,108.2499,-6.9239,1,27.257,Java Sea
749,20240801,0121,102.1358,3.5028,1,39.495,Malacca Strait
750,20241117,1455,108.8273,-4.5787,8,43.776,Java Sea
751,20240124,0401,112.0554,-4.2256,1,23.825,Java Sea
752,20240301,0557,97.3664,-5.4935,2,15.713,Indian Ocean
753,20241003,0338,136.1933,-8.3172,1,40.059,Arafura Sea
754,20241222,1243,113.6312,-5.7214,1,29.01,Java Sea
755,20240119,0507,113.855,-4.6207,1,14.058,Java Sea
756,20240315,0702,134.1764,-7.5203,8,7.102,Arafura Sea
757,20240301,1500,137.4254,-7.4955,1,9.381,Arafura Sea
758,20240723,1513,112.5623,-4.3393,2,7.583,Java Sea
759,20240320,2211,111.1529,-6.2822,1,36.001,Java Sea
760,20240512,1315,119.4401,2.9589,1,9.999,Celebes Sea
761,20240917,0740,104.8143,-5.9054,1,33.137,Indian Ocean
762,20241128,1510,109.356,-4.6102,1,33.672,Java Sea
763,20240709,1056,112.514,-6.1448,2,38.041,Java Sea
764,20240306,0007,113.1829,-4.2254,1,4.008,Java Sea
765,20240707,2320,111.1137,-5.2607,2,11.888,Java Sea
766,20240728,0614,109.5945,-6.2886,1,4.14,Java Sea
767,20240420,1423,119.2717,0.6152,1,7.252,Celebes Sea
768,20240411,0436,137.4241,-5.0978,1,3.453,Arafura Sea
769,20240325,1018,113.9616,-5.6243,1,30.38,Java Sea
770,20240319,1705,137.466,-6.5539,8,20.879,Arafura Sea
771,20240827,1446,123.311,-0.7013,1,21.691,Celebes Sea
772,20240419,0457,110.2305,-0.3945,8,0.751,South China Sea
773,20240902,1330,97.3205,-6.6467,2,40.581,Indian Ocean
774,20240218,0026,133.686,-7.0189,2,47.522,Arafura Sea
775,20240201,1510,110.0705,-5.0571,2,35.314,Java Sea
776,20240815,0425,114.7256,-2.8535,8,9.655,South China Sea
777,20240128,2057,113.6413,1.2234,1,34.692,South China Sea
778,20241220,1713,120.4829,2.5173,2,39.491,Celebes Sea
779,20240117,2103,114.1659,-4.7927,1,5.993,Java Sea
780,20240321,1735,102.4765,2.0967,3,35.612,Malacca Strait
781,20240221,1548,114.8688,-6.2841,3,29.216,Java Sea
782,20240411,1132,98.6784,-5.2749,8,34.171,Indian Ocean
783,20240817,1630,108.4436,-5.9643,8,35.636,Java Sea
784,20241012,2151,136.73,-7.8309,8,48.915,Arafura Sea
785,20240203,1218,109.6952,2.3039,8,47.934,South China Sea
786,20240316,0433,109.1534,-6.6639,8,47.629,Java Sea
787,20240316,1147,110.9158,-4.9528,1,32.412,Java Sea
788,20240427,1626,108.4406,-4.3846,2,29.146,Java Sea
789,20241123,1628,138.5078,-7.0554,8,23.171,Arafura Sea
790,20240508,1518,123.4914,-0.161,1,38.603,Celebes Sea
791,20240320,0518,110.4718,-5.6322,3,9.523,Java Sea
792,20240306,0720,112.9568,-4.2859,1,28.939,Java Sea
793,20241202,2122,101.4787,1.6155,1,7.823,Malacca Strait
794,20240201,1249,103.9019,2.6009,8,7.697,Malacca Strait
795,20241218,1645,101.2809,1.0129,1,15.13,Malacca Strait
796,20241022,0446,116.7265,1.525,3,45.391,South China Sea
797,20240105,2119,102.7566,3.1949,2,1.727,Malacca Strait
798,20240602,1937,120.1018,0.1444,2,26.558,Celebes Sea
799,20240218,1405,138.3697,-8.2171,2,48.804,Arafura Sea
800,20240902,2109,101.9619,2.8095,1,35.94,Malacca Strait
801,20240612,0955,101.5445,1.0366,10,28.271,Malacca Strait
